YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN
2012,4,17,3,0
2012,4,17,4,0
2012,4,17,5,0
2012,4,17,6,58.9
2012,4,17,7,235.78
2012,4,17,8,458.54
2012,4,17,9,664.09
2012,4,17,10,818.9
2012,4,17,11,890.7
2012,4,17,12,874.66
2012,4,17,13,781.88
2012,4,17,14,643.79
2012,4,17,15,440.97
2012,4,17,16,253.94
2012,4,17,17,83.2
2012,4,17,18,3.58
2012,4,17,19,0
2012,4,17,20,0
2012,4,17,21,0
2012,4,17,22,0
2012,4,17,23,0
2012,4,18,0,0
2012,4,18,1,0
2012,4,18,2,0
2012,4,18,3,0
2012,4,18,4,0
2012,4,18,5,0
2012,4,18,6,58.28
2012,4,18,7,226.28
2012,4,18,8,411.73
2012,4,18,9,614.57
2012,4,18,10,820.66
2012,4,18,11,867.18
2012,4,18,12,905.8
2012,4,18,13,778.56
2012,4,18,14,686.3
2012,4,18,15,515.31
2012,4,18,16,302.16
2012,4,18,17,105.44
2012,4,18,18,7.01
2012,4,18,19,0
2012,4,18,20,0
2012,4,18,21,0
2012,4,18,22,0
2012,4,18,23,0
2012,4,19,0,0
2012,4,19,1,0
2012,4,19,2,0
2012,4,19,3,0
2012,4,19,4,0
2012,4,19,5,0
2012,4,19,6,66.46
2012,4,19,7,273.41
2012,4,19,8,489.05
2012,4,19,9,670.34
2012,4,19,10,857.29
2012,4,19,11,922.6
2012,4,19,12,940.02
2012,4,19,13,902.38
2012,4,19,14,776.38
2012,4,19,15,586.77
2012,4,19,16,354.22
2012,4,19,17,123.04
2012,4,19,18,7.82
2012,4,19,19,0
2012,4,19,20,0
2012,4,19,21,0
2012,4,19,22,0
2012,4,19,23,0
2012,4,20,0,0
2012,4,20,1,0
2012,4,20,2,0
2012,4,20,3,0
2012,4,20,4,0
2012,4,20,5,0
2012,4,20,6,74.71
2012,4,20,7,284.37
2012,4,20,8,519.54
2012,4,20,9,703.84
2012,4,20,10,876.73
2012,4,20,11,928.91
2012,4,20,12,951.2
2012,4,20,13,817.65
2012,4,20,14,754.87
2012,4,20,15,525.52
2012,4,20,16,281.08
2012,4,20,17,97.55
2012,4,20,18,7.86
2012,4,20,19,0
2012,4,20,20,0
2012,4,20,21,0
2012,4,20,22,0
2012,4,20,23,0
2012,4,21,0,0
2012,4,21,1,0
2012,4,21,2,0
2012,4,21,3,0
2012,4,21,4,0
2012,4,21,5,0
2012,4,21,6,69.78
2012,4,21,7,264.56
2012,4,21,8,488.91
2012,4,21,9,675.2
2012,4,21,10,807.73
2012,4,21,11,885.79
2012,4,21,12,881.02
2012,4,21,13,784.6
2012,4,21,14,513.65
2012,4,21,15,401.73
2012,4,21,16,248.13
2012,4,21,17,78.46
2012,4,21,18,8.12
2012,4,21,19,0
2012,4,21,20,0
2012,4,21,21,0
2012,4,21,22,0
2012,4,21,23,0
2012,4,22,0,0
2012,4,22,1,0
2012,4,22,2,0
2012,4,22,3,0
2012,4,22,4,0
2012,4,22,5,0
2012,4,22,6,42.29
2012,4,22,7,178.23
2012,4,22,8,344.77
2012,4,22,9,546.52
2012,4,22,10,647.47
2012,4,22,11,805.52
2012,4,22,12,835.62
2012,4,22,13,785.11
2012,4,22,14,738.77
2012,4,22,15,568.16
2012,4,22,16,352.66
2012,4,22,17,131.9
2012,4,22,18,8.36
2012,4,22,19,0
2012,4,22,20,0
2012,4,22,21,0
2012,4,22,22,0
2012,4,22,23,0
2012,4,23,0,0
2012,4,23,1,0
2012,4,23,2,0
2012,4,23,3,0
2012,4,23,4,0
2012,4,23,5,0
2012,4,23,6,67.02
2012,4,23,7,251.12
2012,4,23,8,456.11
2012,4,23,9,655.58
2012,4,23,10,814.2
2012,4,23,11,905.59
2012,4,23,12,869.41
2012,4,23,13,801.31
2012,4,23,14,701.8
2012,4,23,15,507.34
2012,4,23,16,288.97
2012,4,23,17,115.01
2012,4,23,18,8.17
2012,4,23,19,0
2012,4,23,20,0
2012,4,23,21,0
2012,4,23,22,0
2012,4,23,23,0
2012,4,24,0,0
2012,4,24,1,0
2012,4,24,2,0
2012,4,24,3,0
2012,4,24,4,0
2012,4,24,5,0
2012,4,24,6,80.8
2012,4,24,7,269.3
2012,4,24,8,486.2
2012,4,24,9,710.64
2012,4,24,10,860.68
2012,4,24,11,916.19
2012,4,24,12,929.88
2012,4,24,13,836.98
2012,4,24,14,740.19
2012,4,24,15,546.46
2012,4,24,16,330.2
2012,4,24,17,124.6
2012,4,24,18,8.23
2012,4,24,19,0
2012,4,24,20,0
2012,4,24,21,0
2012,4,24,22,0
2012,4,24,23,0
2012,4,25,0,0
2012,4,25,1,0
2012,4,25,2,0
2012,4,25,3,0
2012,4,25,4,0
2012,4,25,5,0
2012,4,25,6,70.68
2012,4,25,7,263.76
2012,4,25,8,492.34
2012,4,25,9,670.05
2012,4,25,10,783.1
2012,4,25,11,837.89
2012,4,25,12,882.57
2012,4,25,13,819.24
2012,4,25,14,551.91
2012,4,25,15,417.84
2012,4,25,16,240.41
2012,4,25,17,87.66
2012,4,25,18,8.55
2012,4,25,19,0
2012,4,25,20,0
2012,4,25,21,0
2012,4,25,22,0
2012,4,25,23,0
2012,4,26,0,0
2012,4,26,1,0
2012,4,26,2,0
2012,4,26,3,0
2012,4,26,4,0
2012,4,26,5,0
2012,4,26,6,68.66
2012,4,26,7,254.8
2012,4,26,8,438.69
2012,4,26,9,635.41
2012,4,26,10,793.42
2012,4,26,11,834.12
2012,4,26,12,786.09
2012,4,26,13,688.38
2012,4,26,14,540.45
2012,4,26,15,381.36
2012,4,26,16,208.16
2012,4,26,17,70.33
2012,4,26,18,5.96
2012,4,26,19,0
2012,4,26,20,0
2012,4,26,21,0
2012,4,26,22,0
2012,4,26,23,0
2012,4,27,0,0
2012,4,27,1,0
2012,4,27,2,0
2012,4,27,3,0
2012,4,27,4,0
2012,4,27,5,0
2012,4,27,6,56
2012,4,27,7,192.54
2012,4,27,8,338.07
2012,4,27,9,513.36
2012,4,27,10,671.15
2012,4,27,11,627
2012,4,27,12,623.95
2012,4,27,13,178.14
2012,4,27,14,78.1
2012,4,27,15,46.74
2012,4,27,16,31.99
2012,4,27,17,13.48
2012,4,27,18,2.92
2012,4,27,19,0
2012,4,27,20,0
2012,4,27,21,0
2012,4,27,22,0
2012,4,27,23,0
2012,4,28,0,0
2012,4,28,1,0
2012,4,28,2,0
2012,4,28,3,0
2012,4,28,4,0
2012,4,28,5,0
2012,4,28,6,39.96
2012,4,28,7,155.12
2012,4,28,8,332.75
2012,4,28,9,533.41
2012,4,28,10,635.93
2012,4,28,11,648.28
2012,4,28,12,606.05
2012,4,28,13,622.75
2012,4,28,14,562.85
2012,4,28,15,408.62
2012,4,28,16,232.52
2012,4,28,17,82
2012,4,28,18,7.31
2012,4,28,19,0
2012,4,28,20,0
2012,4,28,21,0
2012,4,28,22,0
2012,4,28,23,0
2012,4,29,0,0
2012,4,29,1,0
2012,4,29,2,0
2012,4,29,3,0
2012,4,29,4,0
2012,4,29,5,0
2012,4,29,6,59.2
2012,4,29,7,201.05
2012,4,29,8,381.48
2012,4,29,9,526.22
2012,4,29,10,646.28
2012,4,29,11,724.47
2012,4,29,12,760.66
2012,4,29,13,703.89
2012,4,29,14,625.91
2012,4,29,15,435.27
2012,4,29,16,250.35
2012,4,29,17,92.27
2012,4,29,18,8.52
2012,4,29,19,0
2012,4,29,20,0
2012,4,29,21,0
2012,4,29,22,0
2012,4,29,23,0
2012,4,30,0,0
2012,4,30,1,0
2012,4,30,2,0
2012,4,30,3,0
2012,4,30,4,0
2012,4,30,5,0
2012,4,30,6,68.62
2012,4,30,7,245.11
2012,4,30,8,479.05
2012,4,30,9,673.36
2012,4,30,10,794.93
2012,4,30,11,875.61
2012,4,30,12,908.41
2012,4,30,13,826.03
2012,4,30,14,695.91
2012,4,30,15,549.27
2012,4,30,16,317.84
2012,4,30,17,109.35
2012,4,30,18,9.16
2012,4,30,19,0
2012,4,30,20,0
2012,4,30,21,0
2012,4,30,22,0
2012,4,30,23,0
2012,5,1,0,0
2012,5,1,1,0
2012,5,1,2,0
2012,5,1,3,0
2012,5,1,4,0
2012,5,1,5,0
2012,5,1,6,84.42
2012,5,1,7,278.41
2012,5,1,8,501.48
2012,5,1,9,667.45
2012,5,1,10,836.45
2012,5,1,11,906.06
2012,5,1,12,908.72
2012,5,1,13,820.17
2012,5,1,14,681.73
2012,5,1,15,513.8
2012,5,1,16,302.7
2012,5,1,17,113.27
2012,5,1,18,8.3
2012,5,1,19,0
2012,5,1,20,0
2012,5,1,21,0
2012,5,1,22,0
2012,5,1,23,0
2012,5,2,0,0
2012,5,2,1,0
2012,5,2,2,0
2012,5,2,3,0
2012,5,2,4,0
2012,5,2,5,0
2012,5,2,6,82.63
2012,5,2,7,258.73
2012,5,2,8,469.75
2012,5,2,9,638.19
2012,5,2,10,757.3
2012,5,2,11,840.49
2012,5,2,12,823
2012,5,2,13,739.01
2012,5,2,14,591.71
2012,5,2,15,437.42
2012,5,2,16,255.63
2012,5,2,17,88.96
2012,5,2,18,8.27
2012,5,2,19,0
2012,5,2,20,0
2012,5,2,21,0
2012,5,2,22,0
2012,5,2,23,0
2012,5,3,0,0
2012,5,3,1,0
2012,5,3,2,0
2012,5,3,3,0
2012,5,3,4,0
2012,5,3,5,0
2012,5,3,6,88.12
2012,5,3,7,275.77
2012,5,3,8,493.21
2012,5,3,9,677.16
2012,5,3,10,801.94
2012,5,3,11,907.08
2012,5,3,12,891.41
2012,5,3,13,802.6
2012,5,3,14,577.29
2012,5,3,15,401.05
2012,5,3,16,228.14
2012,5,3,17,73.73
2012,5,3,18,7.06
2012,5,3,19,0
2012,5,3,20,0
2012,5,3,21,0
2012,5,3,22,0
2012,5,3,23,0
2012,5,4,0,0
2012,5,4,1,0
2012,5,4,2,0
2012,5,4,3,0
2012,5,4,4,0
2012,5,4,5,0
2012,5,4,6,84.62
2012,5,4,7,260.98
2012,5,4,8,493.07
2012,5,4,9,683.23
2012,5,4,10,823.88
2012,5,4,11,913.27
2012,5,4,12,916.64
2012,5,4,13,758.65
2012,5,4,14,683.84
2012,5,4,15,430.67
2012,5,4,16,256.86
2012,5,4,17,94.75
2012,5,4,18,10.16
2012,5,4,19,0
2012,5,4,20,0
2012,5,4,21,0
2012,5,4,22,0
2012,5,4,23,0
2012,5,5,0,0
2012,5,5,1,0
2012,5,5,2,0
2012,5,5,3,0
2012,5,5,4,0
2012,5,5,5,0
2012,5,5,6,84.28
2012,5,5,7,232.49
2012,5,5,8,410.95
2012,5,5,9,542.99
2012,5,5,10,636.95
2012,5,5,11,621.87
2012,5,5,12,703.48
2012,5,5,13,671.23
2012,5,5,14,613.82
2012,5,5,15,494.85
2012,5,5,16,294.52
2012,5,5,17,108.63
2012,5,5,18,8.67
2012,5,5,19,0
2012,5,5,20,0
2012,5,5,21,0
2012,5,5,22,0
2012,5,5,23,0
2012,5,6,0,0
2012,5,6,1,0
2012,5,6,2,0
2012,5,6,3,0
2012,5,6,4,0
2012,5,6,5,0
2012,5,6,6,66.61
2012,5,6,7,177.48
2012,5,6,8,321.35
2012,5,6,9,409.09
2012,5,6,10,501.41
2012,5,6,11,596.23
2012,5,6,12,525.09
2012,5,6,13,259.2
2012,5,6,14,232.73
2012,5,6,15,81.36
2012,5,6,16,38.3
2012,5,6,17,16.44
2012,5,6,18,3.14
2012,5,6,19,0
2012,5,6,20,0
2012,5,6,21,0
2012,5,6,22,0
2012,5,6,23,0
2012,5,7,0,0
2012,5,7,1,0
2012,5,7,2,0
2012,5,7,3,0
2012,5,7,4,0
2012,5,7,5,0
2012,5,7,6,56.66
2012,5,7,7,181.47
2012,5,7,8,348.05
2012,5,7,9,482.99
2012,5,7,10,651.27
2012,5,7,11,710.28
2012,5,7,12,582.05
2012,5,7,13,581.44
2012,5,7,14,444.83
2012,5,7,15,329.38
2012,5,7,16,180.29
2012,5,7,17,59.17
2012,5,7,18,6.3
2012,5,7,19,0
2012,5,7,20,0
2012,5,7,21,0
2012,5,7,22,0
2012,5,7,23,0
2012,5,8,0,0
2012,5,8,1,0
2012,5,8,2,0
2012,5,8,3,0
2012,5,8,4,0
2012,5,8,5,0
2012,5,8,6,62.3
2012,5,8,7,186.65
2012,5,8,8,336.44
2012,5,8,9,464.94
2012,5,8,10,546.14
2012,5,8,11,569.43
2012,5,8,12,646.09
2012,5,8,13,695.96
2012,5,8,14,616.5
2012,5,8,15,435.27
2012,5,8,16,250.79
2012,5,8,17,78.95
2012,5,8,18,4.96
2012,5,8,19,0
2012,5,8,20,0
2012,5,8,21,0
2012,5,8,22,0
2012,5,8,23,0
2012,5,9,0,0
2012,5,9,1,0
2012,5,9,2,0
2012,5,9,3,0
2012,5,9,4,0
2012,5,9,5,0
2012,5,9,6,72.05
2012,5,9,7,202.47
2012,5,9,8,376.41
2012,5,9,9,473.44
2012,5,9,10,583.31
2012,5,9,11,667.76
2012,5,9,12,568.77
2012,5,9,13,487.27
2012,5,9,14,334.03
2012,5,9,15,276.75
2012,5,9,16,90.46
2012,5,9,17,20.59
2012,5,9,18,4.48
2012,5,9,19,0
2012,5,9,20,0
2012,5,9,21,0
2012,5,9,22,0
2012,5,9,23,0
2012,5,10,0,0
2012,5,10,1,0
2012,5,10,2,0
2012,5,10,3,0
2012,5,10,4,0
2012,5,10,5,0
2012,5,10,6,86.43
2012,5,10,7,270.7
2012,5,10,8,480.37
2012,5,10,9,651.51
2012,5,10,10,792.73
2012,5,10,11,837.16
2012,5,10,12,852.55
2012,5,10,13,790.62
2012,5,10,14,655.26
2012,5,10,15,475.38
2012,5,10,16,276.06
2012,5,10,17,109.92
2012,5,10,18,10.3
2012,5,10,19,0
2012,5,10,20,0
2012,5,10,21,0
2012,5,10,22,0
2012,5,10,23,0
2012,5,11,0,0
2012,5,11,1,0
2012,5,11,2,0
2012,5,11,3,0
2012,5,11,4,0
2012,5,11,5,0
2012,5,11,6,101.42
2012,5,11,7,282.9
2012,5,11,8,494.03
2012,5,11,9,652.63
2012,5,11,10,809.09
2012,5,11,11,895.02
2012,5,11,12,883.55
2012,5,11,13,813.97
2012,5,11,14,694.44
2012,5,11,15,526.44
2012,5,11,16,324.39
2012,5,11,17,124.55
2012,5,11,18,10.84
2012,5,11,19,0
2012,5,11,20,0
2012,5,11,21,0
2012,5,11,22,0
2012,5,11,23,0
2012,5,12,0,0
2012,5,12,1,0
2012,5,12,2,0
2012,5,12,3,0
2012,5,12,4,0
2012,5,12,5,0
2012,5,12,6,89.09
2012,5,12,7,261.56
2012,5,12,8,456.72
2012,5,12,9,601.33
2012,5,12,10,765.84
2012,5,12,11,856.84
2012,5,12,12,794.34
2012,5,12,13,756.63
2012,5,12,14,596.96
2012,5,12,15,447.88
2012,5,12,16,253.39
2012,5,12,17,95.87
2012,5,12,18,6.58
2012,5,12,19,0
2012,5,12,20,0
2012,5,12,21,0
2012,5,12,22,0
2012,5,12,23,0
2012,5,13,0,0
2012,5,13,1,0
2012,5,13,2,0
2012,5,13,3,0
2012,5,13,4,0
2012,5,13,5,0
2012,5,13,6,88.94
2012,5,13,7,270.85
2012,5,13,8,484.45
2012,5,13,9,645.95
2012,5,13,10,778.04
2012,5,13,11,810.74
2012,5,13,12,836.95
2012,5,13,13,811.6
2012,5,13,14,646.31
2012,5,13,15,447.84
2012,5,13,16,270.95
2012,5,13,17,100.8
2012,5,13,18,10.02
2012,5,13,19,0
2012,5,13,20,0
2012,5,13,21,0
2012,5,13,22,0
2012,5,13,23,0
2012,5,14,0,0
2012,5,14,1,0
2012,5,14,2,0
2012,5,14,3,0
2012,5,14,4,0
2012,5,14,5,0
2012,5,14,6,96.73
2012,5,14,7,273.2
2012,5,14,8,477.95
2012,5,14,9,630.25
2012,5,14,10,744.7
2012,5,14,11,835.16
2012,5,14,12,843.73
2012,5,14,13,825.02
2012,5,14,14,706.82
2012,5,14,15,526.45
2012,5,14,16,319.95
2012,5,14,17,111.49
2012,5,14,18,12.24
2012,5,14,19,0
2012,5,14,20,0
2012,5,14,21,0
2012,5,14,22,0
2012,5,14,23,0
2012,5,15,0,0
2012,5,15,1,0
2012,5,15,2,0
2012,5,15,3,0
2012,5,15,4,0
2012,5,15,5,0
2012,5,15,6,61.52
2012,5,15,7,180.29
2012,5,15,8,319.36
2012,5,15,9,458.99
2012,5,15,10,591.32
2012,5,15,11,615.6
2012,5,15,12,553.83
2012,5,15,13,540.3
2012,5,15,14,464.27
2012,5,15,15,329.01
2012,5,15,16,192.45
2012,5,15,17,67.43
2012,5,15,18,7.61
2012,5,15,19,0
2012,5,15,20,0
2012,5,15,21,0
2012,5,15,22,0
2012,5,15,23,0
2012,5,16,0,0
2012,5,16,1,0
2012,5,16,2,0
2012,5,16,3,0
2012,5,16,4,0
2012,5,16,5,0
2012,5,16,6,79.65
2012,5,16,7,233.88
2012,5,16,8,421.07
2012,5,16,9,609.18
2012,5,16,10,722.57
2012,5,16,11,771.61
2012,5,16,12,741.32
2012,5,16,13,709.41
2012,5,16,14,601.75
2012,5,16,15,416.09
2012,5,16,16,241.93
2012,5,16,17,84.42
2012,5,16,18,9.51
2012,5,16,19,0
2012,5,16,20,0
2012,5,16,21,0
2012,5,16,22,0
2012,5,16,23,0
2012,5,17,0,0
2012,5,17,1,0
2012,5,17,2,0
2012,5,17,3,0
2012,5,17,4,0
2012,5,17,5,6.41
2012,5,17,6,55.37
2012,5,17,7,182.45
2012,5,17,8,329.95
2012,5,17,9,515.64
2012,5,17,10,672.22
2012,5,17,11,710.19
2012,5,17,12,789.32
2012,5,17,13,702.21
2012,5,17,14,404.05
2012,5,17,15,249.84
2012,5,17,16,128.56
2012,5,17,17,65.11
2012,5,17,18,11.85
2012,5,17,19,0
2012,5,17,20,0
2012,5,17,21,0
2012,5,17,22,0
2012,5,17,23,0
2012,5,18,0,0
2012,5,18,1,0
2012,5,18,2,0
2012,5,18,3,0
2012,5,18,4,0
2012,5,18,5,5.92
2012,5,18,6,53.08
2012,5,18,7,203.68
2012,5,18,8,386.98
2012,5,18,9,545.18
2012,5,18,10,675.27
2012,5,18,11,764.14
2012,5,18,12,779.8
2012,5,18,13,672.15
2012,5,18,14,545.7
2012,5,18,15,401.73
2012,5,18,16,244.62
2012,5,18,17,84.15
2012,5,18,18,7.83
2012,5,18,19,0
2012,5,18,20,0
2012,5,18,21,0
2012,5,18,22,0
2012,5,18,23,0
2012,5,19,0,0
2012,5,19,1,0
2012,5,19,2,0
2012,5,19,3,0
2012,5,19,4,0
2012,5,19,5,6.8
2012,5,19,6,95.16
2012,5,19,7,274.3
2012,5,19,8,459.64
2012,5,19,9,552.96
2012,5,19,10,662.04
2012,5,19,11,685.03
2012,5,19,12,723.34
2012,5,19,13,680.48
2012,5,19,14,597.02
2012,5,19,15,486.67
2012,5,19,16,270.61
2012,5,19,17,101.19
2012,5,19,18,10.08
2012,5,19,19,0
2012,5,19,20,0
2012,5,19,21,0
2012,5,19,22,0
2012,5,19,23,0
2012,5,20,0,0
2012,5,20,1,0
2012,5,20,2,0
2012,5,20,3,0
2012,5,20,4,0
2012,5,20,5,6.95
2012,5,20,6,108.38
2012,5,20,7,296.27
2012,5,20,8,476.91
2012,5,20,9,579.85
2012,5,20,10,715.05
2012,5,20,11,705.64
2012,5,20,12,762.12
2012,5,20,13,615.92
2012,5,20,14,638.46
2012,5,20,15,472.96
2012,5,20,16,344.02
2012,5,20,17,144.28
2012,5,20,18,13.7
2012,5,20,19,0
2012,5,20,20,0
2012,5,20,21,0
2012,5,20,22,0
2012,5,20,23,0
2012,5,21,0,0
2012,5,21,1,0
2012,5,21,2,0
2012,5,21,3,0
2012,5,21,4,0
2012,5,21,5,6.9
2012,5,21,6,99.78
2012,5,21,7,302.45
2012,5,21,8,492.49
2012,5,21,9,657.91
2012,5,21,10,789.58
2012,5,21,11,778.99
2012,5,21,12,811.56
2012,5,21,13,749.26
2012,5,21,14,603.15
2012,5,21,15,481.53
2012,5,21,16,297.85
2012,5,21,17,132.99
2012,5,21,18,14.6
2012,5,21,19,0
2012,5,21,20,0
2012,5,21,21,0
2012,5,21,22,0
2012,5,21,23,0
2012,5,22,0,0
2012,5,22,1,0
2012,5,22,2,0
2012,5,22,3,0
2012,5,22,4,0
2012,5,22,5,6.07
2012,5,22,6,82.39
2012,5,22,7,199.7
2012,5,22,8,340.72
2012,5,22,9,487.2
2012,5,22,10,589.44
2012,5,22,11,711.19
2012,5,22,12,636.3
2012,5,22,13,693.99
2012,5,22,14,514.41
2012,5,22,15,365.87
2012,5,22,16,222.24
2012,5,22,17,88.16
2012,5,22,18,11.1
2012,5,22,19,0
2012,5,22,20,0
2012,5,22,21,0
2012,5,22,22,0
2012,5,22,23,0
2012,5,23,0,0
2012,5,23,1,0
2012,5,23,2,0
2012,5,23,3,0
2012,5,23,4,0
2012,5,23,5,4.7
2012,5,23,6,63.84
2012,5,23,7,191.2
2012,5,23,8,319.69
2012,5,23,9,519.27
2012,5,23,10,715.62
2012,5,23,11,742.2
2012,5,23,12,650.57
2012,5,23,13,577.55
2012,5,23,14,496.59
2012,5,23,15,337.51
2012,5,23,16,164.91
2012,5,23,17,43.59
2012,5,23,18,4.26
2012,5,23,19,0
2012,5,23,20,0
2012,5,23,21,0
2012,5,23,22,0
2012,5,23,23,0
2012,5,24,0,0
2012,5,24,1,0
2012,5,24,2,0
2012,5,24,3,0
2012,5,24,4,0
2012,5,24,5,5.72
2012,5,24,6,61.44
2012,5,24,7,187.73
2012,5,24,8,322.23
2012,5,24,9,512.54
2012,5,24,10,626.93
2012,5,24,11,640.81
2012,5,24,12,667.72
2012,5,24,13,685.14
2012,5,24,14,516.66
2012,5,24,15,351.84
2012,5,24,16,182.91
2012,5,24,17,41.94
2012,5,24,18,4.34
2012,5,24,19,0
2012,5,24,20,0
2012,5,24,21,0
2012,5,24,22,0
2012,5,24,23,0
2012,5,25,0,0
2012,5,25,1,0
2012,5,25,2,0
2012,5,25,3,0
2012,5,25,4,0
2012,5,25,5,5.41
2012,5,25,6,65.52
2012,5,25,7,199.59
2012,5,25,8,342.99
2012,5,25,9,513.07
2012,5,25,10,484.72
2012,5,25,11,533.23
2012,5,25,12,651.86
2012,5,25,13,719.09
2012,5,25,14,666.8
2012,5,25,15,416.04
2012,5,25,16,294.97
2012,5,25,17,122.47
2012,5,25,18,14.71
2012,5,25,19,0
2012,5,25,20,0
2012,5,25,21,0
2012,5,25,22,0
2012,5,25,23,0
2012,5,26,0,0
2012,5,26,1,0
2012,5,26,2,0
2012,5,26,3,0
2012,5,26,4,0
2012,5,26,5,6.09
2012,5,26,6,77.41
2012,5,26,7,230.91
2012,5,26,8,394.05
2012,5,26,9,556.13
2012,5,26,10,697.67
2012,5,26,11,705.29
2012,5,26,12,629.23
2012,5,26,13,618.02
2012,5,26,14,526.07
2012,5,26,15,360.92
2012,5,26,16,210.99
2012,5,26,17,63.58
2012,5,26,18,6.94
2012,5,26,19,0
2012,5,26,20,0
2012,5,26,21,0
2012,5,26,22,0
2012,5,26,23,0
2012,5,27,0,0
2012,5,27,1,0
2012,5,27,2,0
2012,5,27,3,0
2012,5,27,4,0
2012,5,27,5,5.65
2012,5,27,6,37.68
2012,5,27,7,98.61
2012,5,27,8,184.66
2012,5,27,9,273.01
2012,5,27,10,433.7
2012,5,27,11,611.41
2012,5,27,12,657.41
2012,5,27,13,626.75
2012,5,27,14,596.6
2012,5,27,15,356.27
2012,5,27,16,180.34
2012,5,27,17,52.88
2012,5,27,18,10.55
2012,5,27,19,0
2012,5,27,20,0
2012,5,27,21,0
2012,5,27,22,0
2012,5,27,23,0
2012,5,28,0,0
2012,5,28,1,0
2012,5,28,2,0
2012,5,28,3,0
2012,5,28,4,0
2012,5,28,5,6.76
2012,5,28,6,63.45
2012,5,28,7,192.26
2012,5,28,8,352
2012,5,28,9,504.88
2012,5,28,10,641.26
2012,5,28,11,610.27
2012,5,28,12,550.87
2012,5,28,13,507.85
2012,5,28,14,535.55
2012,5,28,15,439.03
2012,5,28,16,263.98
2012,5,28,17,107.52
2012,5,28,18,13.33
2012,5,28,19,0
2012,5,28,20,0
2012,5,28,21,0
2012,5,28,22,0
2012,5,28,23,0
2012,5,29,0,0
2012,5,29,1,0
2012,5,29,2,0
2012,5,29,3,0
2012,5,29,4,0
2012,5,29,5,6.91
2012,5,29,6,99.39
2012,5,29,7,255.27
2012,5,29,8,450.57
2012,5,29,9,598.32
2012,5,29,10,601.84
2012,5,29,11,677.8
2012,5,29,12,710.06
2012,5,29,13,694.97
2012,5,29,14,573.14
2012,5,29,15,429.27
2012,5,29,16,290.25
2012,5,29,17,121.77
2012,5,29,18,15.38
2012,5,29,19,0
2012,5,29,20,0
2012,5,29,21,0
2012,5,29,22,0
2012,5,29,23,0
2012,5,30,0,0
2012,5,30,1,0
2012,5,30,2,0
2012,5,30,3,0
2012,5,30,4,0
2012,5,30,5,6.98
2012,5,30,6,100.8
2012,5,30,7,280.91
2012,5,30,8,462.98
2012,5,30,9,607.27
2012,5,30,10,677.61
2012,5,30,11,655.99
2012,5,30,12,614.48
2012,5,30,13,614.13
2012,5,30,14,536.32
2012,5,30,15,403.55
2012,5,30,16,243.49
2012,5,30,17,102.2
2012,5,30,18,9.63
2012,5,30,19,0
2012,5,30,20,0
2012,5,30,21,0
2012,5,30,22,0
2012,5,30,23,0
2012,5,31,0,0
2012,5,31,1,0
2012,5,31,2,0
2012,5,31,3,0
2012,5,31,4,0
2012,5,31,5,4.44
2012,5,31,6,33.27
2012,5,31,7,99.34
2012,5,31,8,176.27
2012,5,31,9,246.16
2012,5,31,10,246.02
2012,5,31,11,338.85
2012,5,31,12,409.84
2012,5,31,13,417.75
2012,5,31,14,434.38
2012,5,31,15,330.04
2012,5,31,16,210.16
2012,5,31,17,99.88
2012,5,31,18,16.05
2012,5,31,19,0
2012,5,31,20,0
2012,5,31,21,0
2012,5,31,22,0
2012,5,31,23,0
2012,6,1,0,0
2012,6,1,1,0
2012,6,1,2,0
2012,6,1,3,0
2012,6,1,4,0
2012,6,1,5,4.88
2012,6,1,6,22.27
2012,6,1,7,52.2
2012,6,1,8,88.01
2012,6,1,9,191.69
2012,6,1,10,266.45
2012,6,1,11,199.83
2012,6,1,12,438.29
2012,6,1,13,482.01
2012,6,1,14,432.34
2012,6,1,15,434.05
2012,6,1,16,284.41
2012,6,1,17,117.72
2012,6,1,18,18.92
2012,6,1,19,0
2012,6,1,20,0
2012,6,1,21,0
2012,6,1,22,0
2012,6,1,23,0
2012,6,2,0,0
2012,6,2,1,0
2012,6,2,2,0
2012,6,2,3,0
2012,6,2,4,0
2012,6,2,5,4.79
2012,6,2,6,48.14
2012,6,2,7,186.09
2012,6,2,8,317.09
2012,6,2,9,471.18
2012,6,2,10,623.7
2012,6,2,11,657.71
2012,6,2,12,691.81
2012,6,2,13,642.7
2012,6,2,14,525.71
2012,6,2,15,357.41
2012,6,2,16,219.77
2012,6,2,17,87.9
2012,6,2,18,15.63
2012,6,2,19,0
2012,6,2,20,0
2012,6,2,21,0
2012,6,2,22,0
2012,6,2,23,0
2012,6,3,0,0
2012,6,3,1,0
2012,6,3,2,0
2012,6,3,3,0
2012,6,3,4,0
2012,6,3,5,6.54
2012,6,3,6,85.7
2012,6,3,7,243.72
2012,6,3,8,401.23
2012,6,3,9,511.2
2012,6,3,10,622.17
2012,6,3,11,665.06
2012,6,3,12,638.77
2012,6,3,13,582.21
2012,6,3,14,502.8
2012,6,3,15,355.38
2012,6,3,16,228.26
2012,6,3,17,85.51
2012,6,3,18,14.59
2012,6,3,19,0
2012,6,3,20,0
2012,6,3,21,0
2012,6,3,22,0
2012,6,3,23,0
2012,6,4,0,0
2012,6,4,1,0
2012,6,4,2,0
2012,6,4,3,0
2012,6,4,4,0
